shipper_id,order_id,ship_date,delivery_date,shipping_fee,shipper_company,shipper_vehicle,shipper_experience_years,shipper_rating,delivery_success_rate,average_delivery_time,working_shift,join_date,shipper_name,shipper_phone,shipper_gender,shipper_age,shipper_marital_status,shipper_education,city,region,district,delivery_days
SHP00076,30137,2012-11-17,2012-11-21,23.35,BEST Express,Truck,10,4.7,95.1,65,Afternoon,2020-09-25,Trần Thanh Long,933140008,Male,29.0,Married,Bachelor,Ninh Binh,East,District #01,4
SHP00064,30138,2012-11-16,2012-11-19,2.52,J&T Express,Van,12,4.8,99.3,48,Afternoon,2018-07-24,Nguyễn Gia Quân,937230018,Male,39.0,Married,Bachelor,My Tho,West,District #33,3
SHP00044,30140,2012-11-22,2012-11-26,1.82,Ninja Van,Van,12,5.0,95.3,50,Morning,2018-06-10,Nguyễn Thị Cường,920549207,Female,34.0,Married,Bachelor,Da Nang,Central,District #21,4
SHP00004,30141,2012-11-19,2012-11-25,24.84,Viettel Post,Truck,8,5.0,96.3,53,Evening,2025-12-22,Trần Đức Vy,971617475,Female,42.0,Married,College,Kon Tum,Central,District #27,6
SHP00001,30142,2012-11-20,2012-11-26,2.25,Viettel Post,Truck,7,5.0,99.0,61,Evening,2026-03-17,Bùi Văn Long,991476209,Male,27.0,Married,Bachelor,Phan Rang-Thap Cham,Central,District #25,6
SHP00004,30143,2012-11-19,2012-11-22,0.22,Viettel Post,Truck,8,5.0,96.3,53,Evening,2025-12-22,Trần Đức Vy,971617475,Female,42.0,Married,College,Kon Tum,Central,District #27,3
SHP00037,30144,2012-11-19,2012-11-26,1.26,GHN,Motorbike,9,4.3,96.7,70,Morning,2020-07-16,Phạm Quốc Dũng,936758027,Female,40.0,Single,Bachelor,Quang Ngai,Central,District #21,7
SHP00008,30145,2012-11-22,2012-11-24,1.6,BEST Express,Truck,5,4.7,95.9,69,Afternoon,2022-03-11,Phạm Thanh Trang,914419500,Female,34.0,Married,Bachelor,Lao Cai,East,District #16,2
SHP00005,30148,2012-11-23,2012-11-30,1.49,BEST Express,Truck,10,4.6,95.7,62,Morning,2019-12-19,Trần Minh Cường,979196342,Male,31.0,Married,College,Da Nang,Central,District #23,7
SHP00058,30149,2012-11-20,2012-11-27,1.29,GHN,Motorbike,11,4.6,98.3,37,Evening,2018-02-11,Bùi Thanh Hùng,956897812,Male,39.0,Married,College,Uong Bi,East,District #07,7
SHP00080,30150,2012-11-20,2012-11-25,2.32,GHN,Motorbike,11,4.6,95.3,39,Afternoon,2018-03-11,Lê Minh Khánh,944508698,Male,55.0,Single,Bachelor,Hoi An,Central,District #26,5
SHP00010,30151,2012-11-23,2012-11-28,0.44,Ahamove,Motorbike,8,4.5,99.5,44,Evening,2022-08-10,Bùi Đức Bình,921691981,Male,31.0,Single,Bachelor,Tra Vinh,West,District #37,5
SHP00061,30152,2012-11-18,2012-11-22,0.53,GHTK,Motorbike,1,4.8,95.1,74,Evening,2019-12-17,Lê Anh Quân,956517585,Male,32.0,Single,High School,Tam Ky,Central,District #26,4
SHP00024,30155,2012-11-20,2012-11-27,0.61,Ninja Van,Van,3,4.5,96.4,71,Evening,2023-07-11,Hoàng Thị Nam,993822938,Female,55.0,Married,High School,Bac Giang,East,District #15,7
SHP00045,30158,2012-11-18,2012-11-24,0.5,Ahamove,Motorbike,7,4.8,95.3,42,Evening,2018-01-12,Nguyễn Thanh Giang,995279807,Male,27.0,Married,Bachelor,Son Tay,East,District #07,6
SHP00009,30160,2012-11-17,2012-11-23,0.82,BEST Express,Truck,12,4.3,97.4,66,Evening,2022-10-06,Nguyễn Thanh Bình,909770946,Female,53.0,Married,College,Phu Ly,East,District #10,6
SHP00004,30161,2012-11-23,2012-11-26,1.73,Viettel Post,Truck,8,5.0,96.3,53,Evening,2025-12-22,Trần Đức Vy,971617475,Female,42.0,Married,College,Kon Tum,Central,District #27,3
SHP00031,30162,2012-11-23,2012-11-30,0.45,Viettel Post,Truck,7,4.4,96.0,47,Afternoon,2021-11-19,Lê Thanh Nam,956649092,Female,53.0,Single,Bachelor,Kon Tum,Central,District #30,7
SHP00012,30164,2012-11-18,2012-11-21,2.12,GHTK,Motorbike,6,4.7,97.2,31,Morning,2023-10-01,Nguyễn Thị Bình,972210652,Female,49.0,Single,Bachelor,Ha Long,East,District #07,3
SHP00016,30165,2012-11-19,2012-11-25,1.65,Viettel Post,Truck,6,4.9,96.6,59,Afternoon,2020-01-05,Bùi Văn Trang,926827357,Male,55.0,Married,High School,Hue,Central,District #25,6
SHP00078,30166,2012-11-19,2012-11-25,0.59,Shopee Express,Motorbike,11,5.0,96.8,38,Evening,2025-09-25,Đặng Văn Bình,999125359,Female,29.0,Single,High School,Hoi An,Central,District #25,6
SHP00014,30168,2012-11-17,2012-11-21,2.13,J&T Express,Van,8,4.8,96.3,71,Evening,2018-02-10,Lê Gia Vy,971290529,Male,50.0,Single,Bachelor,Phan Thiet,Central,District #32,4
SHP00033,30169,2012-11-20,2012-11-22,0.78,J&T Express,Van,9,5.0,99.9,42,Evening,2022-02-07,Võ Gia Giang,996960250,Female,29.0,Married,High School,Viet Tri,East,District #09,2
SHP00036,30170,2012-11-20,2012-11-22,2.23,Ninja Van,Van,3,4.7,96.5,33,Morning,2022-01-21,Phạm Gia An,974640157,Female,34.0,Single,Bachelor,Nha Trang,Central,District #29,2
SHP00032,30173,2012-11-17,2012-11-19,1.48,BEST Express,Truck,6,4.8,97.1,37,Afternoon,2023-06-14,Đặng Văn Nam,961242116,Female,24.0,Single,High School,Bac Ninh,East,District #04,2
SHP00075,30174,2012-11-20,2012-11-22,1.03,J&T Express,Van,11,4.3,96.7,52,Afternoon,2024-10-03,Phạm Anh Hùng,989436113,Female,33.0,Married,Bachelor,My Tho,West,District #38,2
SHP00030,30175,2012-11-20,2012-11-27,1.21,Viettel Post,Truck,4,4.2,96.4,63,Morning,2019-04-11,Hoàng Văn Trang,956294981,Male,46.0,Single,High School,Da Lat,West,District #33,7
SHP00011,30176,2012-11-19,2012-11-22,0.9,J&T Express,Van,5,4.6,98.4,74,Afternoon,2023-03-23,Võ Thị Hùng,940850445,Female,43.0,Single,High School,Son Tay,East,District #03,3
SHP00035,30178,2012-11-21,2012-11-25,2.18,BEST Express,Truck,2,4.7,98.9,74,Morning,2020-05-03,Trần Văn Hùng,986963662,Male,54.0,Married,High School,Tam Ky,Central,District #32,4
SHP00060,30179,2012-11-21,2012-11-23,2.87,GHTK,Motorbike,11,4.7,95.4,32,Afternoon,2022-11-21,Bùi Thanh Cường,904584927,Male,39.0,Married,Bachelor,Uong Bi,East,District #03,2
SHP00029,30181,2012-11-19,2012-11-21,1.57,Viettel Post,Truck,8,4.3,98.2,21,Morning,2023-03-28,Võ Quốc Hùng,938481552,Male,36.0,Single,College,Dong Hoi,Central,District #30,2
SHP00059,30182,2012-11-22,2012-11-28,29.87,J&T Express,Van,7,5.0,98.9,50,Evening,2021-05-08,Nguyễn Minh Quân,907366403,Male,55.0,Single,Bachelor,Bac Lieu,West,District #37,6
SHP00020,30186,2012-11-23,2012-11-26,26.36,Ninja Van,Van,6,5.0,95.7,57,Afternoon,2025-03-30,Hoàng Đức Giang,903070385,Female,53.0,Married,High School,Phan Rang-Thap Cham,Central,District #30,3
SHP00010,30188,2012-11-23,2012-11-25,2.41,Ahamove,Motorbike,8,4.5,99.5,44,Evening,2022-08-10,Bùi Đức Bình,921691981,Male,31.0,Single,Bachelor,Tra Vinh,West,District #37,2
SHP00070,30190,2012-11-16,2012-11-19,1.73,Viettel Post,Truck,9,4.3,99.4,66,Morning,2024-10-29,Phạm Anh Cường,913921412,Female,55.0,Single,College,Tam Ky,Central,District #21,3
SHP00026,30191,2012-11-20,2012-11-23,2.09,Ninja Van,Van,11,4.3,96.0,21,Afternoon,2025-11-16,Nguyễn Thanh Hùng,902981241,Male,37.0,Single,High School,Lao Cai,East,District #16,3
SHP00077,30192,2012-11-23,2012-11-30,1.16,BEST Express,Truck,9,4.7,99.4,41,Morning,2019-11-11,Trần Văn Giang,931398461,Female,38.0,Married,Bachelor,Quy Nhon,Central,District #23,7
SHP00059,30193,2012-11-22,2012-11-26,0.42,J&T Express,Van,7,5.0,98.9,50,Evening,2021-05-08,Nguyễn Minh Quân,907366403,Male,55.0,Single,Bachelor,Bac Lieu,West,District #37,4
SHP00079,30194,2012-11-17,2012-11-24,2.74,Shopee Express,Motorbike,11,4.5,95.9,68,Morning,2018-09-09,Đặng Thanh An,993275153,Male,46.0,Married,Bachelor,Ho Chi Minh City,West,District #35,7
SHP00014,30195,2012-11-18,2012-11-24,1.8,J&T Express,Van,8,4.8,96.3,71,Evening,2018-02-10,Lê Gia Vy,971290529,Male,50.0,Single,Bachelor,Phan Thiet,Central,District #32,6
SHP00069,30196,2012-11-19,2012-11-22,28.81,GHN,Motorbike,10,4.5,98.5,31,Morning,2019-01-21,Hoàng Thị Giang,968458783,Female,34.0,Single,College,Cam Pha,East,District #02,3
SHP00032,30197,2012-11-22,2012-11-24,0.27,BEST Express,Truck,6,4.8,97.1,37,Afternoon,2023-06-14,Đặng Văn Nam,961242116,Female,24.0,Single,High School,Bac Ninh,East,District #04,2
SHP00060,30199,2012-11-21,2012-11-24,1.33,GHTK,Motorbike,11,4.7,95.4,32,Afternoon,2022-11-21,Bùi Thanh Cường,904584927,Male,39.0,Married,Bachelor,Uong Bi,East,District #03,3
SHP00064,30200,2012-11-16,2012-11-22,2.7,J&T Express,Van,12,4.8,99.3,48,Afternoon,2018-07-24,Nguyễn Gia Quân,937230018,Male,39.0,Married,Bachelor,My Tho,West,District #33,6
SHP00001,30202,2012-11-23,2012-11-26,31.3,Viettel Post,Truck,7,5.0,99.0,61,Evening,2026-03-17,Bùi Văn Long,991476209,Male,27.0,Married,Bachelor,Phan Rang-Thap Cham,Central,District #25,3
SHP00058,30205,2012-11-20,2012-11-27,1.78,GHN,Motorbike,11,4.6,98.3,37,Evening,2018-02-11,Bùi Thanh Hùng,956897812,Male,39.0,Married,College,Uong Bi,East,District #07,7
SHP00045,30207,2012-11-19,2012-11-21,0.91,Ahamove,Motorbike,7,4.8,95.3,42,Evening,2018-01-12,Nguyễn Thanh Giang,995279807,Male,27.0,Married,Bachelor,Son Tay,East,District #07,2
SHP00078,30210,2012-11-21,2012-11-25,2.0,Shopee Express,Motorbike,11,5.0,96.8,38,Evening,2025-09-25,Đặng Văn Bình,999125359,Female,29.0,Single,High School,Hoi An,Central,District #25,4
SHP00056,30211,2012-11-21,2012-11-26,23.94,Ninja Van,Van,8,4.9,96.6,21,Morning,2023-12-09,Nguyễn Minh Long,951583055,Male,55.0,Married,High School,My Tho,West,District #35,5
SHP00003,30214,2012-11-21,2012-11-28,1.0,GHN,Motorbike,10,4.8,95.1,53,Evening,2019-11-13,Hoàng Thị Khánh,927142576,Male,30.0,Single,High School,Long Xuyen,West,District #34,7
SHP00029,30216,2012-11-19,2012-11-22,0.78,Viettel Post,Truck,8,4.3,98.2,21,Morning,2023-03-28,Võ Quốc Hùng,938481552,Male,36.0,Single,College,Dong Hoi,Central,District #30,3
SHP00031,30217,2012-11-16,2012-11-19,2.18,Viettel Post,Truck,7,4.4,96.0,47,Afternoon,2021-11-19,Lê Thanh Nam,956649092,Female,53.0,Single,Bachelor,Kon Tum,Central,District #30,3
SHP00080,30218,2012-11-20,2012-11-25,2.94,GHN,Motorbike,11,4.6,95.3,39,Afternoon,2018-03-11,Lê Minh Khánh,944508698,Male,55.0,Single,Bachelor,Hoi An,Central,District #26,5
SHP00069,30219,2012-11-18,2012-11-24,2.51,GHN,Motorbike,10,4.5,98.5,31,Morning,2019-01-21,Hoàng Thị Giang,968458783,Female,34.0,Single,College,Cam Pha,East,District #02,6
SHP00060,30220,2012-11-19,2012-11-22,2.12,GHTK,Motorbike,11,4.7,95.4,32,Afternoon,2022-11-21,Bùi Thanh Cường,904584927,Male,39.0,Married,Bachelor,Uong Bi,East,District #03,3
SHP00048,30224,2012-11-20,2012-11-24,1.99,Shopee Express,Motorbike,9,4.9,98.8,46,Afternoon,2024-12-01,Nguyễn Thị Vy,946448535,Male,51.0,Married,Bachelor,Bac Lieu,West,District #39,4
SHP00005,30225,2012-11-17,2012-11-20,30.6,BEST Express,Truck,10,4.6,95.7,62,Morning,2019-12-19,Trần Minh Cường,979196342,Male,31.0,Married,College,Da Nang,Central,District #23,3
SHP00036,30226,2012-11-19,2012-11-23,1.67,Ninja Van,Van,3,4.7,96.5,33,Morning,2022-01-21,Phạm Gia An,974640157,Female,34.0,Single,Bachelor,Nha Trang,Central,District #29,4
SHP00013,30227,2012-11-21,2012-11-25,0.19,BEST Express,Truck,10,4.2,97.7,47,Morning,2025-10-28,Lê Anh Hà,984678290,Female,39.0,Single,College,Tam Ky,Central,District #23,4
SHP00045,30229,2012-11-18,2012-11-25,1.21,Ahamove,Motorbike,7,4.8,95.3,42,Evening,2018-01-12,Nguyễn Thanh Giang,995279807,Male,27.0,Married,Bachelor,Son Tay,East,District #07,7
SHP00040,30231,2012-11-17,2012-11-23,1.35,Ninja Van,Van,12,4.4,98.9,28,Morning,2023-10-04,Phạm Gia An,938877986,Male,36.0,Married,High School,Soc Trang,West,District #34,6
SHP00055,30232,2012-11-20,2012-11-24,2.45,J&T Express,Van,5,4.2,95.8,46,Morning,2022-09-03,Hoàng Văn Trang,900482857,Female,34.0,Single,Bachelor,Thai Nguyen,East,District #06,4
SHP00034,30233,2012-11-19,2012-11-25,0.57,Ninja Van,Van,7,4.7,97.4,58,Evening,2018-08-28,Đặng Thị Vy,983912150,Female,47.0,Married,College,Nha Trang,Central,District #28,6
SHP00004,30234,2012-11-19,2012-11-22,2.95,Viettel Post,Truck,8,5.0,96.3,53,Evening,2025-12-22,Trần Đức Vy,971617475,Female,42.0,Married,College,Kon Tum,Central,District #27,3
SHP00012,30237,2012-11-19,2012-11-25,0.57,GHTK,Motorbike,6,4.7,97.2,31,Morning,2023-10-01,Nguyễn Thị Bình,972210652,Female,49.0,Single,Bachelor,Ha Long,East,District #07,6
SHP00021,30238,2012-11-22,2012-11-24,0.45,GHN,Motorbike,12,4.3,99.7,20,Morning,2023-12-12,Lê Quốc Trang,960718218,Female,48.0,Married,Bachelor,Tuy Hoa,Central,District #32,2
SHP00021,30239,2012-11-22,2012-11-29,2.02,GHN,Motorbike,12,4.3,99.7,20,Morning,2023-12-12,Lê Quốc Trang,960718218,Female,48.0,Married,Bachelor,Tuy Hoa,Central,District #32,7
SHP00041,30240,2012-11-21,2012-11-28,27.39,J&T Express,Van,12,4.9,97.6,23,Morning,2023-03-21,Phạm Thị Hà,927179809,Male,38.0,Married,College,Vinh Long,West,District #36,7
SHP00029,30242,2012-11-19,2012-11-22,1.54,Viettel Post,Truck,8,4.3,98.2,21,Morning,2023-03-28,Võ Quốc Hùng,938481552,Male,36.0,Single,College,Dong Hoi,Central,District #30,3
SHP00028,30243,2012-11-22,2012-11-28,0.35,GHTK,Motorbike,8,4.6,98.8,52,Afternoon,2023-06-05,Hoàng Đức Quân,983104398,Male,29.0,Single,College,Cam Pha,East,District #06,6
SHP00006,30244,2012-11-21,2012-11-28,27.36,J&T Express,Van,9,4.7,96.0,41,Afternoon,2024-02-02,Võ Thanh Nam,951235544,Female,41.0,Married,Bachelor,Hoi An,Central,District #29,7
SHP00028,30245,2012-11-20,2012-11-26,26.67,GHTK,Motorbike,8,4.6,98.8,52,Afternoon,2023-06-05,Hoàng Đức Quân,983104398,Male,29.0,Single,College,Cam Pha,East,District #06,6
SHP00069,30247,2012-11-19,2012-11-21,1.89,GHN,Motorbike,10,4.5,98.5,31,Morning,2019-01-21,Hoàng Thị Giang,968458783,Female,34.0,Single,College,Cam Pha,East,District #02,2
SHP00062,30248,2012-11-20,2012-11-27,2.24,Viettel Post,Truck,1,4.3,98.7,69,Morning,2025-12-16,Trần Văn Sơn,954653513,Female,47.0,Single,Bachelor,Tuy Hoa,Central,District #23,7
SHP00008,30249,2012-11-20,2012-11-23,1.92,BEST Express,Truck,5,4.7,95.9,69,Afternoon,2022-03-11,Phạm Thanh Trang,914419500,Female,34.0,Married,Bachelor,Lao Cai,East,District #16,3
SHP00030,30250,2012-11-20,2012-11-27,2.89,Viettel Post,Truck,4,4.2,96.4,63,Morning,2019-04-11,Hoàng Văn Trang,956294981,Male,46.0,Single,High School,Da Lat,West,District #33,7
SHP00015,30251,2012-11-17,2012-11-22,2.66,Viettel Post,Truck,1,4.3,98.8,42,Afternoon,2024-12-22,Bùi Văn Hùng,946414069,Female,48.0,Single,Bachelor,Son Tay,East,District #06,5
SHP00079,30252,2012-11-17,2012-11-20,1.66,Shopee Express,Motorbike,11,4.5,95.9,68,Morning,2018-09-09,Đặng Thanh An,993275153,Male,46.0,Married,Bachelor,Ho Chi Minh City,West,District #35,3
SHP00049,30253,2012-11-19,2012-11-23,0.9,Ahamove,Motorbike,6,4.8,98.0,67,Afternoon,2023-04-11,Đặng Đức Dũng,944279003,Male,24.0,Married,Bachelor,Vinh Long,West,District #36,4
SHP00002,30254,2012-11-20,2012-11-23,1.12,J&T Express,Van,2,4.9,98.4,72,Afternoon,2025-01-29,Trần Anh Khánh,959297982,Male,41.0,Married,Bachelor,Phan Thiet,Central,District #29,3
SHP00046,30255,2012-11-21,2012-11-23,2.63,GHTK,Motorbike,8,5.0,99.6,62,Afternoon,2023-07-07,Nguyễn Đức Cường,919341832,Male,34.0,Married,High School,Bac Ninh,East,District #03,2
SHP00027,30256,2012-11-16,2012-11-19,2.65,Ninja Van,Van,9,4.4,96.8,34,Evening,2018-02-04,Hoàng Thị Giang,902650261,Female,47.0,Married,High School,Viet Tri,East,District #11,3
SHP00014,30257,2012-11-16,2012-11-19,1.38,J&T Express,Van,8,4.8,96.3,71,Evening,2018-02-10,Lê Gia Vy,971290529,Male,50.0,Single,Bachelor,Phan Thiet,Central,District #32,3
SHP00018,30258,2012-11-18,2012-11-25,2.72,GHN,Motorbike,7,4.3,98.5,63,Afternoon,2020-08-27,Lê Gia Phong,902541877,Female,52.0,Single,College,Uong Bi,East,District #11,7
SHP00037,30260,2012-11-17,2012-11-22,1.97,GHN,Motorbike,9,4.3,96.7,70,Morning,2020-07-16,Phạm Quốc Dũng,936758027,Female,40.0,Single,Bachelor,Quang Ngai,Central,District #21,5
SHP00062,30262,2012-11-17,2012-11-23,2.53,Viettel Post,Truck,1,4.3,98.7,69,Morning,2025-12-16,Trần Văn Sơn,954653513,Female,47.0,Single,Bachelor,Tuy Hoa,Central,District #23,6
SHP00020,30263,2012-11-21,2012-11-28,30.71,Ninja Van,Van,6,5.0,95.7,57,Afternoon,2025-03-30,Hoàng Đức Giang,903070385,Female,53.0,Married,High School,Phan Rang-Thap Cham,Central,District #30,7
SHP00022,30265,2012-11-18,2012-11-24,1.72,Ahamove,Motorbike,7,4.8,99.4,31,Morning,2018-06-29,Lê Thanh Nam,988804431,Male,54.0,Single,Bachelor,Cam Pha,East,District #19,6
SHP00025,30266,2012-11-20,2012-11-26,24.84,GHTK,Motorbike,10,4.6,98.6,25,Evening,2021-05-19,Trần Đức Cường,922791841,Male,33.0,Single,High School,Kon Tum,Central,District #25,6
SHP00007,30268,2012-11-20,2012-11-25,1.08,BEST Express,Truck,6,4.4,99.6,75,Afternoon,2024-06-06,Hoàng Anh Hùng,987597617,Female,34.0,Single,High School,Phu Ly,East,District #09,5
SHP00022,30269,2012-11-23,2012-11-29,2.8,Ahamove,Motorbike,7,4.8,99.4,31,Morning,2018-06-29,Lê Thanh Nam,988804431,Male,54.0,Single,Bachelor,Cam Pha,East,District #19,6
SHP00071,30270,2012-11-21,2012-11-24,2.22,Ahamove,Motorbike,12,4.7,95.9,26,Afternoon,2023-04-22,Bùi Thị Hà,975678108,Male,34.0,Married,High School,Nha Trang,Central,District #24,3
SHP00005,30272,2012-11-23,2012-11-27,1.94,BEST Express,Truck,10,4.6,95.7,62,Morning,2019-12-19,Trần Minh Cường,979196342,Male,31.0,Married,College,Da Nang,Central,District #23,4
SHP00055,30273,2012-11-20,2012-11-26,0.04,J&T Express,Van,5,4.2,95.8,46,Morning,2022-09-03,Hoàng Văn Trang,900482857,Female,34.0,Single,Bachelor,Thai Nguyen,East,District #06,6
SHP00027,30274,2012-11-22,2012-11-29,1.34,Ninja Van,Van,9,4.4,96.8,34,Evening,2018-02-04,Hoàng Thị Giang,902650261,Female,47.0,Married,High School,Viet Tri,East,District #11,7
SHP00008,30276,2012-11-19,2012-11-25,1.45,BEST Express,Truck,5,4.7,95.9,69,Afternoon,2022-03-11,Phạm Thanh Trang,914419500,Female,34.0,Married,Bachelor,Lao Cai,East,District #16,6
SHP00059,30278,2012-11-20,2012-11-26,1.86,J&T Express,Van,7,5.0,98.9,50,Evening,2021-05-08,Nguyễn Minh Quân,907366403,Male,55.0,Single,Bachelor,Bac Lieu,West,District #37,6
SHP00028,30281,2012-11-23,2012-11-28,2.46,GHTK,Motorbike,8,4.6,98.8,52,Afternoon,2023-06-05,Hoàng Đức Quân,983104398,Male,29.0,Single,College,Cam Pha,East,District #06,5
SHP00024,30283,2012-11-20,2012-11-22,2.37,Ninja Van,Van,3,4.5,96.4,71,Evening,2023-07-11,Hoàng Thị Nam,993822938,Female,55.0,Married,High School,Bac Giang,East,District #15,2
SHP00026,30285,2012-11-17,2012-11-19,2.31,Ninja Van,Van,11,4.3,96.0,21,Afternoon,2025-11-16,Nguyễn Thanh Hùng,902981241,Male,37.0,Single,High School,Lao Cai,East,District #16,2
SHP00008,30286,2012-11-18,2012-11-25,31.04,BEST Express,Truck,5,4.7,95.9,69,Afternoon,2022-03-11,Phạm Thanh Trang,914419500,Female,34.0,Married,Bachelor,Lao Cai,East,District #16,7
SHP00063,30287,2012-11-21,2012-11-26,2.77,BEST Express,Truck,8,4.6,96.2,26,Evening,2019-04-28,Nguyễn Thanh Vy,922698939,Female,38.0,Married,Bachelor,Ninh Binh,East,District #14,5
SHP00036,30288,2012-11-20,2012-11-25,29.93,Ninja Van,Van,3,4.7,96.5,33,Morning,2022-01-21,Phạm Gia An,974640157,Female,34.0,Single,Bachelor,Nha Trang,Central,District #29,5
SHP00040,30290,2012-11-17,2012-11-22,24.09,Ninja Van,Van,12,4.4,98.9,28,Morning,2023-10-04,Phạm Gia An,938877986,Male,36.0,Married,High School,Soc Trang,West,District #34,5
SHP00050,30291,2012-11-20,2012-11-25,29.2,GHTK,Motorbike,12,4.4,95.2,37,Morning,2019-05-27,Hoàng Gia Hùng,990945189,Female,49.0,Single,College,Tuy Hoa,Central,District #24,5
SHP00065,30292,2012-11-18,2012-11-21,2.91,Ahamove,Motorbike,2,4.8,97.9,28,Evening,2023-06-24,Nguyễn Quốc Trang,906371317,Male,39.0,Married,High School,Dong Hoi,Central,District #25,3
SHP00056,30294,2012-11-21,2012-11-25,23.94,Ninja Van,Van,8,4.9,96.6,21,Morning,2023-12-09,Nguyễn Minh Long,951583055,Male,55.0,Married,High School,My Tho,West,District #35,4
SHP00010,30295,2012-11-19,2012-11-22,29.52,Ahamove,Motorbike,8,4.5,99.5,44,Evening,2022-08-10,Bùi Đức Bình,921691981,Male,31.0,Single,Bachelor,Tra Vinh,West,District #37,3
SHP00031,30297,2012-11-22,2012-11-24,2.84,Viettel Post,Truck,7,4.4,96.0,47,Afternoon,2021-11-19,Lê Thanh Nam,956649092,Female,53.0,Single,Bachelor,Kon Tum,Central,District #30,2
SHP00031,30299,2012-11-20,2012-11-23,1.61,Viettel Post,Truck,7,4.4,96.0,47,Afternoon,2021-11-19,Lê Thanh Nam,956649092,Female,53.0,Single,Bachelor,Kon Tum,Central,District #30,3
SHP00067,30301,2012-11-23,2012-11-30,27.39,Viettel Post,Truck,5,4.7,99.0,39,Morning,2023-09-13,Nguyễn Quốc Hà,947066875,Male,47.0,Single,Bachelor,Phu Ly,East,District #13,7
SHP00062,30302,2012-11-21,2012-11-25,2.96,Viettel Post,Truck,1,4.3,98.7,69,Morning,2025-12-16,Trần Văn Sơn,954653513,Female,47.0,Single,Bachelor,Tuy Hoa,Central,District #23,4
SHP00015,30304,2012-11-22,2012-11-25,23.44,Viettel Post,Truck,1,4.3,98.8,42,Afternoon,2024-12-22,Bùi Văn Hùng,946414069,Female,48.0,Single,Bachelor,Son Tay,East,District #06,3
SHP00011,30305,2012-11-19,2012-11-26,1.15,J&T Express,Van,5,4.6,98.4,74,Afternoon,2023-03-23,Võ Thị Hùng,940850445,Female,43.0,Single,High School,Son Tay,East,District #03,7
SHP00040,30306,2012-11-18,2012-11-20,31.41,Ninja Van,Van,12,4.4,98.9,28,Morning,2023-10-04,Phạm Gia An,938877986,Male,36.0,Married,High School,Soc Trang,West,District #34,2
SHP00064,30308,2012-11-20,2012-11-22,2.97,J&T Express,Van,12,4.8,99.3,48,Afternoon,2018-07-24,Nguyễn Gia Quân,937230018,Male,39.0,Married,Bachelor,My Tho,West,District #33,2
SHP00051,30309,2012-11-18,2012-11-22,0.23,J&T Express,Van,9,4.6,95.1,67,Afternoon,2019-02-16,Đặng Anh Hà,980366393,Female,42.0,Single,College,Viet Tri,East,District #15,4
SHP00079,30310,2012-11-18,2012-11-23,2.95,Shopee Express,Motorbike,11,4.5,95.9,68,Morning,2018-09-09,Đặng Thanh An,993275153,Male,46.0,Married,Bachelor,Ho Chi Minh City,West,District #35,5
SHP00071,30311,2012-11-18,2012-11-25,2.2,Ahamove,Motorbike,12,4.7,95.9,26,Afternoon,2023-04-22,Bùi Thị Hà,975678108,Male,34.0,Married,High School,Nha Trang,Central,District #24,7
SHP00044,30312,2012-11-20,2012-11-26,0.17,Ninja Van,Van,12,5.0,95.3,50,Morning,2018-06-10,Nguyễn Thị Cường,920549207,Female,34.0,Married,Bachelor,Da Nang,Central,District #21,6
SHP00063,30313,2012-11-21,2012-11-25,0.9,BEST Express,Truck,8,4.6,96.2,26,Evening,2019-04-28,Nguyễn Thanh Vy,922698939,Female,38.0,Married,Bachelor,Ninh Binh,East,District #14,4
SHP00008,30314,2012-11-20,2012-11-23,0.11,BEST Express,Truck,5,4.7,95.9,69,Afternoon,2022-03-11,Phạm Thanh Trang,914419500,Female,34.0,Married,Bachelor,Lao Cai,East,District #16,3
SHP00065,30315,2012-11-18,2012-11-25,2.19,Ahamove,Motorbike,2,4.8,97.9,28,Evening,2023-06-24,Nguyễn Quốc Trang,906371317,Male,39.0,Married,High School,Dong Hoi,Central,District #25,7
SHP00055,30317,2012-11-22,2012-11-29,0.9,J&T Express,Van,5,4.2,95.8,46,Morning,2022-09-03,Hoàng Văn Trang,900482857,Female,34.0,Single,Bachelor,Thai Nguyen,East,District #06,7
SHP00001,30318,2012-11-19,2012-11-24,2.72,Viettel Post,Truck,7,5.0,99.0,61,Evening,2026-03-17,Bùi Văn Long,991476209,Male,27.0,Married,Bachelor,Phan Rang-Thap Cham,Central,District #25,5
SHP00040,30319,2012-11-19,2012-11-24,2.33,Ninja Van,Van,12,4.4,98.9,28,Morning,2023-10-04,Phạm Gia An,938877986,Male,36.0,Married,High School,Soc Trang,West,District #34,5
SHP00013,30320,2012-11-20,2012-11-26,2.11,BEST Express,Truck,10,4.2,97.7,47,Morning,2025-10-28,Lê Anh Hà,984678290,Female,39.0,Single,College,Tam Ky,Central,District #23,6
SHP00017,30321,2012-11-18,2012-11-21,0.92,GHN,Motorbike,11,5.0,98.1,69,Afternoon,2025-08-24,Bùi Thị Hùng,908818611,Female,51.0,Married,College,Hue,Central,District #20,3
SHP00041,30323,2012-11-17,2012-11-19,0.6,J&T Express,Van,12,4.9,97.6,23,Morning,2023-03-21,Phạm Thị Hà,927179809,Male,38.0,Married,College,Vinh Long,West,District #36,2
